Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Day-of-Week,Day-Ahead-LMP-price
4/9/2021,2:51:00 PM,69 °F,42 °F,38 %,,0 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy,6,18.83
4/9/2021,3:51:00 PM,70 °F,40 °F,33 %,S,13 mph,18 mph,29.89 in,0.0 in,Mostly Cloudy,6,18.49
4/9/2021,4:51:00 PM,69 °F,38 °F,32 %,SSW,16 mph,0 mph,29.89 in,0.0 in,Mostly Cloudy,6,19.01
4/9/2021,5:51:00 PM,65 °F,39 °F,39 %,S,15 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy,6,25.02
4/9/2021,6:51:00 PM,61 °F,42 °F,50 %,S,15 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy,6,30.56
4/9/2021,7:51:00 PM,58 °F,43 °F,58 %,S,13 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy,6,32.28
4/9/2021,8:51:00 PM,57 °F,44 °F,62 %,S,13 mph,0 mph,29.92 in,0.0 in,Cloudy,6,33.97
4/9/2021,9:51:00 PM,55 °F,44 °F,67 %,S,10 mph,0 mph,29.92 in,0.0 in,Cloudy,6,20.88
4/9/2021,10:51:00 PM,55 °F,44 °F,67 %,S,10 mph,0 mph,29.91 in,0.0 in,Cloudy,6,22.24
4/9/2021,11:51:00 PM,54 °F,44 °F,69 %,S,9 mph,0 mph,29.89 in,0.0 in,Cloudy,6,23.89
4/10/2021,12:51:00 AM,53 °F,44 °F,71 %,S,6 mph,0 mph,29.89 in,0.0 in,Cloudy,7,21.91
4/10/2021,1:51:00 AM,53 °F,43 °F,69 %,S,10 mph,0 mph,29.88 in,0.0 in,Cloudy,7,19.2
4/10/2021,2:51:00 AM,52 °F,43 °F,71 %,S,7 mph,0 mph,29.87 in,0.0 in,Cloudy,7,18.53
4/10/2021,3:51:00 AM,52 °F,44 °F,74 %,S,9 mph,0 mph,29.86 in,0.0 in,Cloudy,7,17.57
4/10/2021,4:51:00 AM,51 °F,43 °F,74 %,SSE,9 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy,7,17.41
4/10/2021,5:51:00 AM,50 °F,43 °F,77 %,SE,7 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,7,18.71
4/10/2021,6:51:00 AM,49 °F,44 °F,83 %,S,6 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,7,17.17
4/10/2021,7:51:00 AM,51 °F,44 °F,77 %,SSW,6 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy,7,18.18
4/10/2021,8:51:00 AM,54 °F,45 °F,72 %,S,5 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,7,24.74
4/10/2021,9:51:00 AM,59 °F,46 °F,62 %,S,6 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,7,24.86
4/10/2021,10:51:00 AM,63 °F,48 °F,58 %,SSE,9 mph,0 mph,29.80 in,0.0 in,Partly Cloudy,7,24.08
4/10/2021,11:51:00 AM,69 °F,50 °F,51 %,SSE,8 mph,0 mph,29.75 in,0.0 in,Partly Cloudy,7,19.49
4/10/2021,12:51:00 PM,71 °F,52 °F,51 %,SSW,7 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,7,16.84
4/10/2021,1:51:00 PM,75 °F,51 °F,43 %,WSW,14 mph,0 mph,29.69 in,0.0 in,Partly Cloudy,7,16.43
4/10/2021,2:51:00 PM,74 °F,51 °F,45 %,SW,12 mph,20 mph,29.67 in,0.0 in,Partly Cloudy,7,17.3
4/10/2021,3:51:00 PM,75 °F,51 °F,43 %,S,14 mph,20 mph,29.64 in,0.0 in,Partly Cloudy,7,17.14
4/10/2021,4:51:00 PM,74 °F,51 °F,45 %,S,17 mph,0 mph,29.63 in,0.0 in,Partly Cloudy,7,19.19
4/10/2021,5:51:00 PM,72 °F,52 °F,49 %,SW,13 mph,0 mph,29.61 in,0.0 in,Partly Cloudy,7,22.53
4/10/2021,6:51:00 PM,69 °F,52 °F,54 %,S,13 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,7,30.33
4/10/2021,7:51:00 PM,66 °F,52 °F,60 %,SSW,12 mph,0 mph,29.61 in,0.0 in,Partly Cloudy,7,37.19
4/10/2021,8:51:00 PM,63 °F,52 °F,67 %,S,12 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,7,38
4/10/2021,9:51:00 PM,61 °F,51 °F,70 %,S,9 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy,7,29.83
4/10/2021,10:51:00 PM,59 °F,51 °F,75 %,S,9 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy,7,20.8
4/10/2021,11:51:00 PM,58 °F,51 °F,78 %,S,9 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy,7,19.45
4/11/2021,12:51:00 AM,56 °F,51 °F,84 %,S,9 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy,1,20.82
4/11/2021,1:51:00 AM,54 °F,50 °F,86 %,SSE,7 mph,0 mph,29.55 in,0.0 in,Cloudy,1,20.31
4/11/2021,2:51:00 AM,53 °F,50 °F,89 %,S,7 mph,0 mph,29.53 in,0.0 in,Cloudy,1,20.63
4/11/2021,3:51:00 AM,53 °F,50 °F,89 %,S,7 mph,0 mph,29.52 in,0.0 in,Cloudy,1,21.81
4/11/2021,4:51:00 AM,52 °F,49 °F,89 %,S,3 mph,0 mph,29.51 in,0.0 in,Cloudy,1,21.04
4/11/2021,5:51:00 AM,51 °F,50 °F,96 %,S,6 mph,0 mph,29.51 in,0.0 in,Fog,1,20.78
4/11/2021,6:51:00 AM,52 °F,51 °F,97 %,SSW,3 mph,0 mph,29.51 in,0.0 in,Fog,1,17.38
4/11/2021,7:51:00 AM,52 °F,51 °F,97 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Fog,1,17.69
4/11/2021,8:51:00 AM,53 °F,52 °F,96 %,N,6 mph,0 mph,29.51 in,0.0 in,Fog,1,18.8
4/11/2021,9:51:00 AM,57 °F,54 °F,89 %,NNW,5 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,1,23.54
4/11/2021,10:51:00 AM,64 °F,53 °F,67 %,N,7 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,1,26.26
4/11/2021,11:51:00 AM,62 °F,51 °F,67 %,NNE,14 mph,0 mph,29.49 in,0.0 in,Cloudy,1,30.48
4/11/2021,12:51:00 PM,60 °F,49 °F,67 %,NE,14 mph,0 mph,29.48 in,0.0 in,Cloudy,1,28.57
4/11/2021,1:51:00 PM,59 °F,48 °F,67 %,NE,10 mph,0 mph,29.48 in,0.0 in,Cloudy,1,23.72
4/11/2021,2:51:00 PM,61 °F,46 °F,58 %,E,7 mph,0 mph,29.47 in,0.0 in,Cloudy,1,23.7
4/11/2021,3:51:00 PM,60 °F,44 °F,55 %,NE,20 mph,24 mph,29.46 in,0.0 in,Cloudy,1,22.58
4/11/2021,4:51:00 PM,52 °F,43 °F,71 %,ENE,18 mph,0 mph,29.49 in,0.0 in,Cloudy,1,23.85
4/11/2021,5:51:00 PM,52 °F,42 °F,69 %,NE,8 mph,0 mph,29.52 in,0.0 in,Cloudy,1,31.22
4/11/2021,6:51:00 PM,50 °F,43 °F,77 %,NE,7 mph,0 mph,29.53 in,0.0 in,Cloudy,1,32.4
4/11/2021,7:51:00 PM,49 °F,43 °F,80 %,NE,6 mph,0 mph,29.54 in,0.0 in,Cloudy,1,36.33
4/11/2021,8:51:00 PM,49 °F,42 °F,77 %,NE,12 mph,0 mph,29.55 in,0.0 in,Cloudy,1,33.33
4/11/2021,9:51:00 PM,49 °F,40 °F,71 %,ENE,8 mph,0 mph,29.55 in,0.0 in,Light Rain,1,24.64
4/11/2021,10:51:00 PM,48 °F,41 °F,77 %,NE,5 mph,0 mph,29.56 in,0.0 in,Cloudy,1,17.74
4/11/2021,11:51:00 PM,47 °F,41 °F,80 %,NNE,7 mph,0 mph,29.56 in,0.0 in,Light Rain,1,18.13
4/12/2021,12:51:00 AM,47 °F,42 °F,83 %,NE,7 mph,0 mph,29.56 in,0.0 in,Cloudy,2,18.84
4/12/2021,1:51:00 AM,46 °F,41 °F,83 %,NNE,9 mph,0 mph,29.55 in,0.0 in,Cloudy,2,16.5
4/12/2021,2:51:00 AM,46 °F,40 °F,79 %,N,9 mph,0 mph,29.55 in,0.0 in,Cloudy,2,14.99
4/12/2021,3:51:00 AM,47 °F,38 °F,71 %,NNE,9 mph,0 mph,29.55 in,0.0 in,Cloudy,2,14.68
4/12/2021,4:51:00 AM,46 °F,39 °F,76 %,N,8 mph,0 mph,29.55 in,0.0 in,Light Rain,2,17.02
4/12/2021,5:51:00 AM,46 °F,38 °F,73 %,NNE,9 mph,0 mph,29.56 in,0.0 in,Cloudy,2,20.05
4/12/2021,6:51:00 AM,47 °F,36 °F,66 %,NNE,8 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy,2,21.35
4/12/2021,7:51:00 AM,48 °F,36 °F,63 %,NNE,10 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,2,25.94
4/12/2021,8:51:00 AM,49 °F,35 °F,59 %,NNE,10 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,2,28.06
4/12/2021,9:51:00 AM,52 °F,37 °F,57 %,NNE,10 mph,0 mph,29.62 in,0.0 in,Cloudy,2,33.08
4/12/2021,10:51:00 AM,53 °F,39 °F,59 %,NE,14 mph,0 mph,29.61 in,0.0 in,Cloudy,2,29.44
4/12/2021,11:51:00 AM,51 °F,40 °F,66 %,ENE,10 mph,0 mph,29.63 in,0.0 in,Cloudy,2,28.18
4/12/2021,12:51:00 PM,51 °F,42 °F,71 %,E,10 mph,0 mph,29.62 in,0.0 in,Light Drizzle,2,25.38
4/12/2021,1:51:00 PM,52 °F,42 °F,69 %,NNE,7 mph,0 mph,29.62 in,0.0 in,Cloudy,2,24.78
4/12/2021,2:51:00 PM,53 °F,41 °F,64 %,NE,12 mph,0 mph,29.62 in,0.0 in,Cloudy,2,23.69
4/12/2021,3:51:00 PM,52 °F,41 °F,66 %,E,14 mph,0 mph,29.63 in,0.0 in,Cloudy,2,23.27
4/12/2021,4:51:00 PM,52 °F,39 °F,61 %,ENE,12 mph,0 mph,29.64 in,0.0 in,Cloudy,2,24.68
4/12/2021,5:51:00 PM,50 °F,38 °F,63 %,NE,14 mph,0 mph,29.67 in,0.0 in,Cloudy,2,33.38
4/12/2021,6:51:00 PM,49 °F,38 °F,66 %,NE,14 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,2,32.77
4/12/2021,7:51:00 PM,47 °F,36 °F,66 %,NE,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,2,33.38
4/12/2021,8:51:00 PM,46 °F,34 °F,63 %,NE,7 mph,0 mph,29.74 in,0.0 in,Fair,2,31.59
4/12/2021,9:51:00 PM,44 °F,35 °F,71 %,NNE,6 mph,0 mph,29.76 in,0.0 in,Fair,2,25
4/12/2021,10:51:00 PM,43 °F,34 °F,71 %,NE,5 mph,0 mph,29.77 in,0.0 in,Partly Cloudy,2,23.09
4/12/2021,11:51:00 PM,40 °F,34 °F,79 %,N,3 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,2,21.93
4/13/2021,12:51:00 AM,40 °F,34 °F,79 %,NE,7 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,3,20.85
4/13/2021,1:51:00 AM,41 °F,34 °F,76 %,N,5 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy,3,19.27
4/13/2021,2:51:00 AM,41 °F,33 °F,73 %,N,3 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy,3,18.71
4/13/2021,3:51:00 AM,40 °F,34 °F,79 %,N,5 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,3,18.31
4/13/2021,4:51:00 AM,42 °F,35 °F,76 %,N,7 mph,0 mph,29.80 in,0.0 in,Cloudy,3,19.42
4/13/2021,5:51:00 AM,43 °F,34 °F,71 %,N,5 mph,0 mph,29.81 in,0.0 in,Cloudy,3,21.85
4/13/2021,6:51:00 AM,44 °F,33 °F,65 %,N,7 mph,0 mph,29.83 in,0.0 in,Cloudy,3,30.01
4/13/2021,7:51:00 AM,46 °F,34 °F,63 %,N,8 mph,0 mph,29.84 in,0.0 in,Cloudy,3,36.25
4/13/2021,8:51:00 AM,51 °F,37 °F,59 %,N,8 mph,0 mph,29.84 in,0.0 in,Partly Cloudy,3,27.46
4/13/2021,9:51:00 AM,55 °F,38 °F,53 %,N,13 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy,3,24.4
4/13/2021,10:51:00 AM,56 °F,38 °F,51 %,NNE,15 mph,18 mph,29.84 in,0.0 in,Mostly Cloudy,3,21.12
4/13/2021,11:51:00 AM,61 °F,38 °F,42 %,N,14 mph,18 mph,29.83 in,0.0 in,Mostly Cloudy,3,20.28
4/13/2021,12:51:00 PM,63 °F,39 °F,41 %,NNE,9 mph,18 mph,29.83 in,0.0 in,Mostly Cloudy,3,18.87
4/13/2021,1:51:00 PM,65 °F,40 °F,40 %,N,9 mph,0 mph,29.81 in,0.0 in,Partly Cloudy,3,18.46
4/13/2021,2:51:00 PM,65 °F,40 °F,40 %,NE,15 mph,0 mph,29.80 in,0.0 in,Cloudy,3,18.9
4/13/2021,3:51:00 PM,67 °F,40 °F,37 %,NE,6 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy,3,18.44
4/13/2021,4:51:00 PM,66 °F,41 °F,40 %,NNE,9 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,3,20.25
4/13/2021,5:51:00 PM,64 °F,40 °F,41 %,NNW,3 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy,3,27.09
4/13/2021,6:51:00 PM,64 °F,40 °F,41 %,ENE,5 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy,3,29.51
4/13/2021,7:51:00 PM,63 °F,41 °F,45 %,ESE,3 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,3,35.25
4/13/2021,8:51:00 PM,58 °F,40 °F,51 %,S,8 mph,0 mph,29.84 in,0.0 in,Cloudy,3,35.11
4/13/2021,9:51:00 PM,57 °F,40 °F,53 %,S,8 mph,0 mph,29.85 in,0.0 in,Cloudy,3,24.14
4/13/2021,10:51:00 PM,55 °F,40 °F,57 %,SSW,9 mph,0 mph,29.86 in,0.0 in,Cloudy,3,20.35
4/13/2021,11:51:00 PM,53 °F,40 °F,61 %,S,9 mph,0 mph,29.86 in,0.0 in,Cloudy,3,20.71
4/14/2021,12:51:00 AM,51 °F,40 °F,66 %,S,8 mph,0 mph,29.85 in,0.0 in,Cloudy,4,20.75
4/14/2021,1:51:00 AM,51 °F,39 °F,63 %,S,10 mph,0 mph,29.84 in,0.0 in,Cloudy,4,18.76
4/14/2021,2:51:00 AM,50 °F,39 °F,66 %,S,9 mph,0 mph,29.84 in,0.0 in,Cloudy,4,18.89
4/14/2021,3:51:00 AM,49 °F,39 °F,69 %,S,6 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy,4,18.81
4/14/2021,4:51:00 AM,49 °F,39 °F,69 %,SSW,8 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy,4,19.73
4/14/2021,5:51:00 AM,47 °F,39 °F,74 %,S,5 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy,4,25.96
4/14/2021,6:51:00 AM,47 °F,39 °F,74 %,S,5 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy,4,22.92
4/14/2021,7:51:00 AM,49 °F,40 °F,71 %,S,3 mph,0 mph,29.86 in,0.0 in,Mostly Cloudy,4,31.32
4/14/2021,8:51:00 AM,51 °F,40 °F,66 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Mostly Cloudy,4,29.17
4/14/2021,9:51:00 AM,54 °F,41 °F,62 %,SE,3 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy,4,26.01
4/14/2021,10:51:00 AM,59 °F,42 °F,53 %,ENE,3 mph,0 mph,29.83 in,0.0 in,Fair,4,21.67
4/14/2021,11:51:00 AM,63 °F,43 °F,48 %,VAR,5 mph,0 mph,29.80 in,0.0 in,Fair,4,21.52
4/14/2021,12:51:00 PM,67 °F,43 °F,42 %,VAR,6 mph,0 mph,29.78 in,0.0 in,Fair,4,20.98
4/14/2021,1:51:00 PM,69 °F,41 °F,36 %,CALM,0 mph,0 mph,29.75 in,0.0 in,Fair,4,20.46
4/14/2021,2:51:00 PM,69 °F,39 °F,33 %,VAR,3 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,4,20.72
4/14/2021,3:51:00 PM,69 °F,39 °F,33 %,SW,9 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,4,21.39
4/14/2021,4:51:00 PM,67 °F,42 °F,40 %,SSE,18 mph,23 mph,29.69 in,0.0 in,Mostly Cloudy,4,21.81
4/14/2021,5:51:00 PM,65 °F,42 °F,43 %,S,15 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy,4,25.67
4/14/2021,6:51:00 PM,63 °F,42 °F,46 %,SSE,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy,4,28.38
4/14/2021,7:51:00 PM,59 °F,43 °F,55 %,S,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy,4,33.53
4/14/2021,8:51:00 PM,56 °F,42 °F,60 %,S,13 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,4,33.34
4/14/2021,9:51:00 PM,54 °F,42 °F,64 %,SSE,12 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,4,23.97
4/14/2021,10:51:00 PM,52 °F,42 °F,69 %,S,12 mph,0 mph,29.71 in,0.0 in,Cloudy,4,23.15
4/14/2021,11:51:00 PM,50 °F,42 °F,74 %,SE,8 mph,0 mph,29.70 in,0.0 in,Cloudy,4,20.64
4/15/2021,12:51:00 AM,49 °F,42 °F,77 %,SE,8 mph,0 mph,29.69 in,0.0 in,Cloudy,5,20.02
4/15/2021,1:51:00 AM,48 °F,41 °F,77 %,SE,7 mph,0 mph,29.68 in,0.0 in,Cloudy,5,19.93
4/15/2021,2:51:00 AM,48 °F,42 °F,80 %,ESE,6 mph,0 mph,29.67 in,0.0 in,Cloudy,5,19.09
4/15/2021,3:51:00 AM,48 °F,41 °F,77 %,ESE,6 mph,0 mph,29.66 in,0.0 in,Cloudy,5,19.31
4/15/2021,4:51:00 AM,48 °F,42 °F,80 %,E,7 mph,0 mph,29.65 in,0.0 in,Cloudy,5,20.02
4/15/2021,5:51:00 AM,47 °F,42 °F,83 %,VAR,6 mph,0 mph,29.63 in,0.0 in,Cloudy,5,20.25
4/15/2021,6:51:00 AM,48 °F,41 °F,77 %,E,3 mph,0 mph,29.63 in,0.0 in,Cloudy,5,25.72
4/15/2021,7:51:00 AM,48 °F,41 °F,77 %,ESE,5 mph,0 mph,29.62 in,0.0 in,Cloudy,5,25.71
4/15/2021,8:51:00 AM,49 °F,42 °F,77 %,ESE,6 mph,0 mph,29.61 in,0.0 in,Light Rain,5,29.43
4/15/2021,9:51:00 AM,48 °F,44 °F,86 %,SSE,8 mph,0 mph,29.61 in,0.0 in,Light Drizzle,5,30.39
4/15/2021,10:51:00 AM,48 °F,45 °F,89 %,ESE,6 mph,0 mph,29.60 in,0.0 in,Light Drizzle,5,28.49
4/15/2021,11:51:00 AM,49 °F,46 °F,90 %,SE,7 mph,0 mph,29.59 in,0.1 in,Light Rain,5,28.07
4/15/2021,12:51:00 PM,49 °F,47 °F,93 %,SE,6 mph,0 mph,29.57 in,0.1 in,Light Drizzle,5,23.65
4/15/2021,1:51:00 PM,49 °F,46 °F,90 %,SE,9 mph,0 mph,29.55 in,0.0 in,Light Rain,5,26.08
4/15/2021,2:51:00 PM,49 °F,46 °F,90 %,SSE,12 mph,0 mph,29.54 in,0.1 in,Rain,5,23.43
4/15/2021,3:51:00 PM,47 °F,44 °F,90 %,ESE,9 mph,0 mph,29.53 in,0.1 in,Rain,5,23.06
4/15/2021,4:51:00 PM,47 °F,44 °F,90 %,E,10 mph,18 mph,29.51 in,0.1 in,Light Rain,5,25.62
4/15/2021,5:51:00 PM,43 °F,36 °F,76 %,VAR,3 mph,0 mph,29.53 in,0.1 in,Light Rain,5,32.63
4/15/2021,6:51:00 PM,42 °F,38 °F,85 %,NW,5 mph,0 mph,29.52 in,0.1 in,Rain,5,31.65
4/15/2021,7:51:00 PM,42 °F,39 °F,89 %,N,8 mph,0 mph,29.53 in,0.1 in,Light Rain,5,31.22
4/15/2021,8:51:00 PM,42 °F,38 °F,85 %,NNW,9 mph,0 mph,29.55 in,0.1 in,Light Rain,5,31.02
4/15/2021,9:51:00 PM,40 °F,37 °F,89 %,NNW,5 mph,0 mph,29.56 in,0.1 in,Rain,5,23.68
4/15/2021,10:51:00 PM,40 °F,37 °F,89 %,NNW,6 mph,0 mph,29.54 in,0.1 in,Rain,5,22.41
4/15/2021,11:51:00 PM,39 °F,36 °F,89 %,NNE,10 mph,0 mph,29.53 in,0.1 in,Light Rain,5,20.46
4/16/2021,12:51:00 AM,38 °F,34 °F,86 %,NNE,12 mph,0 mph,29.52 in,0.1 in,Light Rain,6,21
4/16/2021,1:51:00 AM,36 °F,33 °F,89 %,N,9 mph,0 mph,29.50 in,0.1 in,Light Rain,6,19.83
4/16/2021,2:51:00 AM,35 °F,32 °F,89 %,N,8 mph,0 mph,29.48 in,0.0 in,Light Snow,6,19.26
4/16/2021,3:51:00 AM,34 °F,32 °F,92 %,NNW,8 mph,0 mph,29.47 in,0.1 in,Light Snow,6,19.31
4/16/2021,4:51:00 AM,35 °F,32 °F,89 %,NNW,8 mph,0 mph,29.45 in,0.0 in,Light Snow,6,20.71
4/16/2021,5:51:00 AM,35 °F,33 °F,92 %,NNW,9 mph,0 mph,29.45 in,0.0 in,Wintry Mix,6,22.7
4/16/2021,6:51:00 AM,36 °F,33 °F,89 %,NNW,7 mph,0 mph,29.45 in,0.0 in,Wintry Mix,6,25.76
4/16/2021,7:51:00 AM,36 °F,33 °F,89 %,NNW,10 mph,0 mph,29.44 in,0.1 in,Wintry Mix,6,36.68
4/16/2021,8:51:00 AM,37 °F,34 °F,89 %,NNW,8 mph,0 mph,29.42 in,0.1 in,Light Rain,6,39.56
4/16/2021,9:51:00 AM,38 °F,35 °F,89 %,NNW,12 mph,0 mph,29.41 in,0.0 in,Light Rain,6,44.44
4/16/2021,10:51:00 AM,39 °F,35 °F,86 %,NNW,10 mph,0 mph,29.40 in,0.0 in,Light Rain,6,43.28
4/16/2021,11:51:00 AM,40 °F,35 °F,83 %,NNW,13 mph,0 mph,29.40 in,0.0 in,Light Rain,6,42.93
4/16/2021,12:51:00 PM,40 °F,36 °F,86 %,NNW,12 mph,0 mph,29.39 in,0.1 in,Light Rain,6,39.87
4/16/2021,1:51:00 PM,40 °F,35 °F,83 %,NNW,14 mph,0 mph,29.39 in,0.1 in,Light Rain,6,38.8
4/16/2021,2:51:00 PM,41 °F,37 °F,86 %,NNW,15 mph,0 mph,29.39 in,0.1 in,Light Rain,6,37.47
4/16/2021,3:51:00 PM,42 °F,36 °F,79 %,NW,16 mph,24 mph,29.38 in,0.0 in,Light Rain,6,36.14
4/16/2021,4:51:00 PM,41 °F,35 °F,79 %,N,14 mph,26 mph,29.39 in,0.0 in,Light Rain,6,38.14
4/16/2021,5:51:00 PM,41 °F,34 °F,76 %,NNW,12 mph,23 mph,29.41 in,0.0 in,Light Rain,6,48.05
4/16/2021,6:51:00 PM,41 °F,34 °F,76 %,NNW,13 mph,22 mph,29.41 in,0.0 in,Cloudy,6,43.85
4/16/2021,7:51:00 PM,41 °F,33 °F,73 %,NNW,17 mph,25 mph,29.43 in,0.0 in,Cloudy,6,44.77
4/16/2021,8:51:00 PM,41 °F,32 °F,70 %,N,15 mph,24 mph,29.45 in,0.0 in,Cloudy,6,44.3
4/16/2021,9:51:00 PM,41 °F,32 °F,70 %,N,13 mph,21 mph,29.46 in,0.0 in,Cloudy,6,35.37
4/16/2021,10:51:00 PM,41 °F,32 °F,70 %,NNW,8 mph,0 mph,29.46 in,0.0 in,Cloudy,6,33.66
4/16/2021,11:51:00 PM,41 °F,32 °F,70 %,NNW,10 mph,0 mph,29.47 in,0.0 in,Cloudy,6,32.77
4/17/2021,12:51:00 AM,41 °F,32 °F,70 %,NNW,9 mph,0 mph,29.47 in,0.0 in,Cloudy,7,36.08
4/17/2021,1:51:00 AM,41 °F,32 °F,70 %,NW,8 mph,0 mph,29.47 in,0.0 in,Cloudy,7,35.85
4/17/2021,2:51:00 AM,41 °F,32 °F,70 %,NW,6 mph,0 mph,29.48 in,0.0 in,Cloudy,7,35.21
4/17/2021,3:51:00 AM,41 °F,33 °F,73 %,NW,7 mph,0 mph,29.48 in,0.0 in,Cloudy,7,33.28
4/17/2021,4:51:00 AM,41 °F,33 °F,73 %,NNW,8 mph,0 mph,29.50 in,0.0 in,Cloudy,7,35.3
4/17/2021,5:51:00 AM,41 °F,33 °F,73 %,NNW,7 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy,7,35.51
4/17/2021,6:51:00 AM,42 °F,33 °F,70 %,NNW,6 mph,0 mph,29.53 in,0.0 in,Mostly Cloudy,7,38.17
4/17/2021,7:51:00 AM,43 °F,33 °F,68 %,NNW,5 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy,7,38.4
4/17/2021,8:51:00 AM,44 °F,33 °F,65 %,NNW,8 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy,7,41.6
4/17/2021,9:51:00 AM,45 °F,33 °F,63 %,NNW,8 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy,7,46.32
4/17/2021,10:51:00 AM,47 °F,33 °F,59 %,NW,10 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy,7,35.35
4/17/2021,11:51:00 AM,50 °F,33 °F,52 %,NW,8 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy,7,32.94
4/17/2021,12:51:00 PM,50 °F,32 °F,50 %,NNW,9 mph,0 mph,29.54 in,0.0 in,Cloudy,7,30.08
4/17/2021,1:51:00 PM,51 °F,33 °F,50 %,NNW,12 mph,0 mph,29.54 in,0.0 in,Cloudy,7,27.46
4/17/2021,2:51:00 PM,51 °F,33 °F,50 %,NW,10 mph,20 mph,29.55 in,0.0 in,Cloudy,7,25.62
4/17/2021,3:51:00 PM,51 °F,33 °F,50 %,NNW,13 mph,18 mph,29.55 in,0.0 in,Cloudy,7,25.6
4/17/2021,4:51:00 PM,54 °F,33 °F,45 %,NNW,13 mph,0 mph,29.56 in,0.0 in,Mostly Cloudy,7,25.85
4/17/2021,5:51:00 PM,51 °F,33 °F,50 %,NNE,13 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy,7,33.58
4/17/2021,6:51:00 PM,49 °F,34 °F,56 %,NNE,6 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy,7,40.7
4/17/2021,7:51:00 PM,48 °F,35 °F,61 %,NNE,3 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,7,43.83
4/17/2021,8:51:00 PM,47 °F,35 °F,63 %,NNW,3 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,7,39.56
4/17/2021,9:51:00 PM,47 °F,35 °F,63 %,CALM,0 mph,0 mph,29.62 in,0.0 in,Cloudy,7,33.19
4/17/2021,10:51:00 PM,46 °F,36 °F,68 %,CALM,0 mph,0 mph,29.62 in,0.0 in,Cloudy,7,30.41
4/17/2021,11:51:00 PM,46 °F,36 °F,68 %,CALM,0 mph,0 mph,29.61 in,0.0 in,Cloudy,7,26.22
4/18/2021,12:51:00 AM,43 °F,37 °F,80 %,W,3 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,1,31.43
